"SONG_ID","TITLE","SP BEGINNER","SP NORMAL","SP HYPER","SP ANOTHER","SP LEGGENDARIA","DP NORMAL","DP HYPER","DP ANOTHER","DP LEGGENDARIA","SPB","SPN","SPH","SPA","SPL","DPN","DPH","DPA","DPL"
"1696","ELYSIUM","NULL","466","790","1377","NULL","509","821","1384","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1697","everlastingeuphoria:","NULL","562","855","1243","NULL","516","852","1220","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1698","EX-MASSIVE FIGHTER","NULL","619","1091","1725","NULL","614","1099","1703","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1699","EYE OF THE HEAVEN","NULL","512","1216","1824","NULL","529","1228","1804","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1700","FERMI♡PARADOX","NULL","584","839","1274","NULL","596","835","1326","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1701","Fiery Stallion","NULL","449","849","1220","NULL","470","870","1176","NULL","NULL","4","9","11","NULL","4","9","11","NULL"
"1702","Flämingo","NULL","545","1208","1800","NULL","544","1200","1810","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"1703","FlyAway","NULL","633","1050","1648","NULL","635","1019","1683","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1704","Galaxy Collapse","NULL","419","642","962","NULL","425","665","985","NULL","NULL","5","7","10","NULL","5","7","10","NULL"
"1705","get set mind","NULL","516","797","1230","NULL","501","806","1236","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1706","God Mind","NULL","780","1349","2155","NULL","803","1220","2157","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1707","Here We Go Now","NULL","581","1127","1690","NULL","578","1031","1498","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1708","hora de verdad","NULL","574","1055","1564","NULL","555","1019","1574","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1709","IN BETWEEN","NULL","461","765","1201","NULL","462","767","1163","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1710","KOTONOHA ft. Kotoha","NULL","421","665","994","NULL","457","684","1007","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1711","lowercase lifetime","NULL","544","1066","1407","NULL","550","1012","1430","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1712","MARLIN","NULL","609","1170","1798","NULL","629","1166","1795","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1713","Mighty Cutie","NULL","579","1013","1394","NULL","570","1017","1401","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1714","MVP","NULL","465","772","1318","NULL","466","733","1264","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1715","NOIXIA","NULL","714","1173","2027","NULL","716","1212","2009","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1716","Pinky Happy Crazy","NULL","674","1287","1833","NULL","696","1294","1909","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1717","PIT A PAT","NULL","518","922","1299","NULL","482","912","1333","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1718","PopなEDEN","NULL","490","827","1235","NULL","490","823","1217","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1719","Raspberry Potion (feat.あれたん♡ & ぎゃるのしん☆)","NULL","456","910","1267","NULL","472","890","1242","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1720","RAVE SYNDROME","NULL","515","876","1402","NULL","516","857","1377","NULL","NULL","6","9","11","NULL","6","8","11","NULL"
"1721","Roar of Chronos","NULL","626","1120","1991","NULL","628","1115","1974","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1722","Satellite Burst","NULL","627","1119","2000","NULL","609","1217","1900","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1723","Secret Rouge","NULL","428","835","1165","NULL","443","828","1189","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1724","Shirdal","NULL","441","780","1269","NULL","477","799","1136","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1725","Show Me All Your Love","NULL","568","1018","1482","NULL","581","1032","1426","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1726","SISYPHUS","NULL","525","915","1399","NULL","520","914","1409","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1727","Skratch Education Lv-1","NULL","558","952","1572","NULL","630","962","1566","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1728","Slumber☆Party","NULL","422","904","1166","NULL","500","778","1218","NULL","NULL","5","8","10","NULL","5","8","11","NULL"
"1729","Space In Time","NULL","434","805","1047","NULL","443","813","1035","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1730","Stargazing Trip ～星 探す旅～ ft. 小林マナ","NULL","545","903","1344","NULL","545","900","1281","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1731","SμG@R RU$#","NULL","728","1275","2037","NULL","732","1291","2139","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1732","TECHNO RUMBLE","NULL","593","937","1481","NULL","568","913","1553","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1733","u gotta beat","NULL","686","1189","1806","NULL","709","1182","1777","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1734","Uaigh Gealaí","NULL","668","1157","1972","NULL","695","1141","1994","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1735","Vibing! Shake it!","NULL","490","845","1263","NULL","518","827","1211","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1736","Without Heaven","NULL","672","1127","1912","NULL","645","1011","1794","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1737","XHRONOXAPSULΞ","NULL","600","1231","2077","NULL","724","1263","1807","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1738","アラビアン ハイパー ナイト","NULL","607","967","1690","NULL","553","1211","1690","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1739","オッド♡ラヴィ","198","534","900","1274","NULL","533","929","1258","NULL","2","5","8","10","NULL","5","8","10","NULL"
"1740","きみのせかい","NULL","518","845","1446","NULL","533","800","1600","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1741","最強頂戴girl♡","NULL","433","746","1106","NULL","452","725","1070","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"1742","灼熱 Lost Summer Dayz","NULL","528","979","1453","NULL","529","995","1481","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1743","消極的セツナイズム","NULL","490","807","1152","NULL","559","869","1213","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1744","スキッテイエェエエェ!!!!","NULL","798","1328","2193","NULL","787","1284","2136","NULL","NULL","8","10","12","NULL","7","10","12","NULL"
"1745","スパークリング☆彡ハイパーチューン！！","NULL","743","1105","1843","NULL","747","1114","1913","NULL","NULL","6","9","12","NULL","7","10","12","NULL"
"1746","断罪の一花","NULL","448","785","1296","NULL","446","753","1254","NULL","NULL","4","8","11","NULL","4","8","11","NULL"
"1747","天使のカンタータ -Cantata of Angels-","NULL","637","1142","2205","NULL","626","1143","2222","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1748","ドリムチウ","NULL","436","799","1312","NULL","442","796","1326","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1749","爆ぜりゃんせ","NULL","568","977","1521","NULL","593","1003","1593","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1750","ＰＡＳＴＥＬＩＳＭ","NULL","526","781","1070","NULL","535","799","1095","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1751","ハルイロメロディー","NULL","442","706","1110","NULL","447","731","1069","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1752","ファイナルレター","NULL","500","967","1371","NULL","509","956","1351","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1753","無双","NULL","594","993","1677","NULL","589","991","1644","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1754","Astra Blaze","NULL","599","1159","1730","NULL","599","1183","1767","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1755","blue anthem","NULL","601","876","1504","NULL","580","878","1411","NULL","NULL","6","9","11","NULL","5","9","11","NULL"
"1756","COLOR BURST","103","396","701","1101","NULL","402","693","1109","NULL","1","4","7","10","NULL","4","7","10","NULL"
"1757","ESPRIT ONE","NULL","655","908","1476","NULL","605","961","1511","NULL","NULL","6","8","11","NULL","6","9","11","NULL"
"1758","Get Into The Groove feat.WaMi","NULL","502","715","1149","NULL","501","777","1140","NULL","NULL","5","7","10","NULL","5","7","10","NULL"
"1759","GO!","NULL","447","933","1618","NULL","556","956","1559","NULL","NULL","6","9","11","NULL","5","9","11","NULL"
"1760","HORIZON BEATZ","NULL","390","846","1289","NULL","389","904","1305","NULL","NULL","4","8","10","NULL","5","8","10","NULL"
"1761","King of Tribe","NULL","562","1044","1590","NULL","581","1057","1552","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1762","Meteor☆Shower","NULL","486","1054","1493","NULL","535","1067","1505","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1763","Mighty Beat Monsterz","NULL","641","991","1618","NULL","647","1038","1547","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1764","RIZING-GAMERS.","NULL","526","1168","1759","NULL","538","1176","1751","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"1765","Shooting Star","119","420","759","1228","NULL","425","738","1256","NULL","NULL","7","8","9","NULL","6","9","11","NULL"
"1766","SILKY BRAVE","NULL","467","812","1203","NULL","464","770","1154","NULL","NULL","5","9","10","NULL","5","9","10","NULL"
"1767","Substance","NULL","609","890","1578","NULL","596","813","1477","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1768","THUNDERSTRIKE","NULL","652","1085","1790","NULL","655","1060","1669","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1769","Wizards!","NULL","404","829","1145","NULL","404","829","1101","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"1770","鏡像都市","NULL","420","700","985","NULL","442","700","995","NULL","NULL","4","7","9","NULL","4","7","9","NULL"
"1771","百恋ラブラスター","NULL","372","812","1324","NULL","391","738","1284","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"1772","メテオラ-meteor-","NULL","545","949","1249","NULL","545","935","1246","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1773","Aerial Skydive","NULL","442","853","1210","NULL","441","842","1259","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1774","airflow -dreaming of the sky- Game Edition","NULL","264","642","894","NULL","262","659","911","NULL","NULL","3","7","9","NULL","4","7","9","NULL"
"1775","ALL OK!!","NULL","613","1074","1564","NULL","597","1022","1590","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1776","Amabie","NULL","424","827","1246","NULL","421","897","1186","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"1777","Astrogazer","NULL","418","784","1297","NULL","536","949","1335","NULL","NULL","5","9","11","NULL","6","9","11","NULL"
"1778","Black Apple","NULL","582","876","1404","NULL","598","870","1438","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1779","BLAZING_LAZER","NULL","630","1084","1752","NULL","644","1100","1724","NULL","NULL","6","10","12","NULL","6","9","12","NULL"
"1780","Bleep Beep Bop","NULL","382","788","1237","NULL","420","790","1277","NULL","NULL","4","8","11","NULL","4","8","11","NULL"
"1781","CALDERA","NULL","436","686","787","NULL","438","665","754","NULL","NULL","7","10","11","NULL","6","9","12","NULL"
"1782","CARNIVOROUS","NULL","499","711","1198","NULL","514","750","1164","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1783","CHOCOLATE PHILOSOPHY","NULL","330","684","1135","NULL","338","698","1167","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1784","Chocolate Planet","NULL","459","763","1137","1566","469","757","1170","1537","NULL","4","8","10","NULL","4","8","10","NULL"
"1785","Chronoxia","NULL","575","1077","1665","NULL","593","1079","1683","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1786","Clione (Ryu☆ Remix)","NULL","436","737","987","NULL","427","720","967","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1787","Cold Moon","NULL","598","875","1431","NULL","598","901","1421","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1788","concon","NULL","487","751","1230","1835","471","777","1220","1974","NULL","5","8","10","12","5","8","10","12"
"1789","Cosy Catastrophe","NULL","544","1072","1581","NULL","569","1124","1601","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"1790","Cross Fire","NULL","551","1134","1746","NULL","582","1149","1731","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1791","CyberConnect","NULL","391","688","975","NULL","384","629","994","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1792","Destiny lovers","NULL","336","506","938","NULL","375","529","939","NULL","NULL","4","6","10","NULL","4","6","10","NULL"
"1793","DO-IT-AMA-SITE!!!","NULL","537","750","1260","NULL","534","838","1246","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1794","Dynasty","NULL","437","756","1300","NULL","548","871","1500","NULL","NULL","4","8","11","NULL","5","8","11","NULL"
"1795","FAKE STYLE II","NULL","391","763","1161","NULL","390","762","1150","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1796","FEEDING FRENZY","NULL","677","1094","1549","NULL","731","1163","1562","NULL","NULL","7","10","12","NULL","7","10","12","NULL"
"1797","GHEL NAGARAJA","NULL","695","1141","1880","NULL","697","1110","1848","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1798","Gimme a Big Beat","NULL","453","682","1117","NULL","455","735","1187","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1799","GRAVITON","NULL","597","1040","1762","NULL","610","1073","1813","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1800","GROOVE 04","NULL","423","660","960","NULL","432","681","910","NULL","NULL","4","7","9","NULL","4","7","9","NULL"
"1801","HAPPY☆LUCKY☆YEAPPY","NULL","580","968","1467","NULL","564","1002","1461","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1802","Harmonia","NULL","376","629","1013","NULL","379","641","1007","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1803","Ha･lle･lu･jah","NULL","388","690","911","1141","394","672","873","1130","NULL","4","7","9","10","4","7","9","10"
"1804","Hopeful Daybreak!!!","NULL","431","810","1533","NULL","413","777","1427","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1805","I Want To Do This Keep","NULL","292","583","988","NULL","331","584","901","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1806","Ignited Night","NULL","552","786","1211","NULL","534","787","1175","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1807","In Your EyEs","NULL","593","995","1596","NULL","531","1009","1572","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"1808","Inner Spirit -GIGA HiTECH MIX-","NULL","530","1189","1702","NULL","540","1172","1700","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1809","Inside Insight","NULL","510","824","1434","NULL","515","811","1447","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"1810","insist","NULL","513","925","1342","NULL","519","945","1379","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1811","It’s my Miracle","NULL","519","815","1236","NULL","576","932","1260","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"1812","JET WORLD","NULL","334","484","949","NULL","333","483","925","NULL","NULL","4","6","10","NULL","4","6","10","NULL"
"1813","Juicy","NULL","359","722","1237","NULL","327","807","1162","NULL","NULL","3","7","9","NULL","3","7","9","NULL"
"1814","Lagrangian Point Ø","NULL","588","1014","1622","NULL","609","994","1635","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"1815","LIMIT TOPPA REVOLUTION","NULL","512","845","1387","NULL","515","844","1408","NULL","NULL","5","9","11","NULL","5","9","12","NULL"
"1816","Lycoris","NULL","392","698","1026","NULL","433","738","1058","NULL","NULL","4","7","10","NULL","4","7","10","NULL"
"1817","MANA","NULL","555","951","1392","NULL","557","856","1492","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"1818","Metagame Matador","NULL","545","912","1455","NULL","551","905","1425","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"1819","Note Highway ft. KANASA from bless4","NULL","443","797","1160","NULL","442","802","1195","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
